운수사,사업자ID,노선ID,노선번호,순번,정류장ID,정류장번호,정류소명,구간거리,위도,경도,TM_X,TM_Y
제부여객,4106100,233000075,340,32,233000516,37254,팔탄면행정복지센터,351,37.16218521,126.9042542,191495.6448,407016.4265
제부여객,4106100,233000075,340,33,233001030,37229,구장삼거리,1022,37.16804179,126.8960528,190767.8888,407667.1621
제부여객,4106100,233000075,340,34,233002052,55003,구장사거리앞,316,37.16978059,126.8933756,190530.3222,407860.3986
제부여객,4106100,233000075,340,35,233002050,55019,창곡주유소앞,594,37.1746516,126.8908088,190302.981,408401.2474
제부여객,4106100,233000075,340,36,233001750,37766,창곡3리.독골,397,37.17813651,126.8896243,190198.2363,408788.1287
제부여객,4106100,233000075,340,37,233002048,55005,우렁골입구,449,37.18179033,126.8873484,189996.6096,409193.8712
제부여객,4106100,233000075,340,38,233001752,37772,창곡2리교회앞,484,37.18559479,126.8846258,189755.3658,409616.385
제부여객,4106100,233000075,340,39,233002229,55119,창곡1리,119,37.18663626,126.8841894,189716.755,409732.0163
제부여객,4106100,233000075,340,40,233000542,37209,금산사입구,365,37.1899307,126.8833754,189644.928,410097.7253
제부여객,4106100,233000075,340,41,233002045,55007,언창공단,391,37.19338932,126.8824392,189562.277,410481.6704
제부여객,4106100,233000075,340,42,233002168,55126,창곡1리입구,313,37.19609061,126.8813105,189462.4402,410781.5876
제부여객,4106100,233000075,340,43,233000898,37575,청요사거리,267,37.19829482,126.8801148,189356.5883,411026.3483
제부여객,4106100,233000075,340,44,233000541,37185,자안리,834,37.20388973,126.8739704,188811.9192,411647.9874
제부여객,4106100,233000075,340,45,233000540,37755,태행산예비군훈련장앞,1432,37.21626194,126.8724785,188681.3197,413021.2523
제부여객,4106100,233000075,340,46,233000539,37188,양노리,1659,37.23093099,126.8739525,188814.3188,414649.0772
제부여객,4106100,233000075,340,47,233000721,37186,비봉중고등학교,709,37.23689526,126.8739338,188813.5409,415311.0065
제부여객,4106100,233000075,340,48,233002039,55017,연화가든앞,952,37.24358294,126.8751362,188921.2118,416053.0782
제부여객,4106100,233000075,340,49,233000538,37176,구포리,759,37.25005704,126.8723857,188678.141,416771.9152
제부여객,4106100,233000075,340,50,233002354,55236,매송휴먼시아후문,2212,37.26776024,126.8809053,189436.4634,418735.6758
제부여객,4106100,233000075,340,51,233000536,37215,송라리,1095,37.2752233,126.8867763,189958.2067,419563.3086
제부여객,4106100,233000075,340,52,233000535,37211,원리,292,37.27759906,126.8851545,189814.6916,419827.1504
제부여객,4106100,233000075,340,53,216000351,17349,두산인프라코어,848,37.28487186,126.8868099,189962.4658,420634.1307
제부여객,4106100,233000075,340,54,216000163,17299,도금단지,688,37.29061502,126.8872732,190004.3156,421271.4749
제부여객,4106100,233000075,340,55,216000120,17296,팔곡주유소건너편,458,37.29347461,126.8850092,189803.9449,421589.0827
제부여객,4106100,233000075,340,56,216000119,17300,팔곡마을주공아파트건너편,472,37.2969035,126.8882208,190089.1675,421969.2913
제부여객,4106100,233000075,340,57,277102510,,수인산업도로1(경유),697,37.30033079,126.894402,190637.643,422349.0333
제부여객,4106100,233000075,340,58,216000286,17306,반월농협앞,938,37.30479095,126.9020829,191319.1438,422843.3038
제부여객,4106100,233000075,340,59,216000285,17307,서해아파트앞,257,37.30687354,126.9035352,191448.1391,423074.304
제부여객,4106100,233000075,340,60,216000335,17309,반월역,561,37.31175832,126.9050067,191579.1294,423616.3017
제부여객,4106100,233000075,340,61,216000322,17330,삼천리마을앞,239,37.31339058,126.9067418,191733.1253,423797.3027
제부여객,4106100,233000075,340,62,216000321,17346,삼천리마을앞,106,37.31372409,126.9069106,191748.1246,423834.3027
제부여객,4106100,233000075,340,63,216000150,17310,반월역앞,269,37.31186637,126.9049163,191571.1293,423628.3015
제부여객,4106100,233000075,340,64,216000284,17308,서해아파트건너편,508,37.3073871,126.9035007,191445.1382,423131.3035
제부여객,4106100,233000075,340,65,216000283,17305,반월농협,347,37.30460144,126.9017335,191288.1444,422822.3035
제부여객,4106100,233000075,340,66,277102533,,수인산업도로1(경유),840,37.30066827,126.8941867,190618.599,422386.5085
제부여객,4106100,233000075,340,67,216000337,17301,팔곡마을주공아파트,757,37.29675897,126.8878376,190055.168,421953.2909
제부여객,4106100,233000075,340,68,216000361,17352,팔곡주유소건너편,583,37.29267308,126.8848053,189785.76,421500.1487
제부여객,4106100,233000075,340,69,216000352,17350,두산인프라코어맞은편,996,37.28493651,126.8866737,189950.3985,420641.3194
제부여객,4106100,233000075,340,70,233000534,37210,원리,840,37.2776812,126.8849821,189799.4122,419836.2845
제부여객,4106100,233000075,340,71,233000533,37214,송라1리,277,37.27545634,126.8864885,189932.7116,419589.2025
제부여객,4106100,233000075,340,72,233000532,37194,야목리,1411,37.2661688,126.8782768,189203.0971,418559.3504
제부여객,4106100,233000075,340,73,233000873,37175,구포리,1927,37.2500838,126.8722893,188669.5943,416774.8966
제부여객,4106100,233000075,340,74,233002040,55008,왕재골입구,763,37.24354334,126.8750093,188909.9505,416048.6987
제부여객,4106100,233000075,340,75,233002446,55380,양노리,1670,37.23085677,126.8737894,188799.8397,414640.8591
제부여객,4106100,233000075,340,76,233000531,37177,태행산예비군훈련장앞,1642,37.21629365,126.8723369,188668.7644,413024.7888
제부여객,4106100,233000075,340,77,233000895,37576,청요사거리,2337,37.19772654,126.8801299,189357.8534,410963.2782
제부여객,4106100,233000075,340,78,233002167,55125,창곡1리입구,149,37.19649964,126.8809472,189430.2443,410827.0236
제부여객,4106100,233000075,340,79,233002044,55018,언창공단,369,37.19335644,126.882332,189552.7504,410478.0328
제부여객,4106100,233000075,340,80,233000529,37208,금산사입구,373,37.19003247,126.8831872,189628.2305,410109.0407
제부여객,4106100,233000075,340,81,233002230,55120,창곡1리,292,37.18742904,126.8838504,189686.7561,409820.036
제부여객,4106100,233000075,340,82,233002046,55013,창곡2리교회앞,307,37.18480428,126.884998,189788.3052,409528.613
제부여객,4106100,233000075,340,83,233002047,55006,자재이골입구,392,37.18173227,126.887263,189989.0197,409187.4361
제부여객,4106100,233000075,340,84,233001751,37761,창곡3리,525,37.17743131,126.8897424,190208.632,408709.8528
제부여객,4106100,233000075,340,85,233002049,55004,창곡주유소앞,321,37.17462507,126.8907097,190294.1787,408398.3131
제부여객,4106100,233000075,340,86,233002051,55012,구장사거리앞,565,37.16989655,126.8930433,190500.8284,407873.3016
제부여객,4106100,233000075,340,87,233001031,37228,구장삼거리,345,37.16800996,126.8959526,190758.9848,407663.6384
제부여객,4106100,233000075,340,88,233001029,37253,팔탄면행정복지센터,1007,37.16225362,126.903998,191472.8929,407024.0422
제부여객,4106100,233000075,340,89,233000517,37251,팔탄초등학교,358,37.15965989,126.9032086,191402.4813,406736.259
제부여객,4106100,233000075,340,90,233000923,36803,구장1리(새터말.율암리),680,37.15524213,126.8989398,191022.7809,406246.3693
제부여객,4106100,233000075,340,91,233002351,55256,구장리새터말입구,192,37.15349799,126.8990767,191034.7389,406052.7905
제부여객,4106100,233000075,340,92,233000528,37242,수목원,555,37.14848352,126.8992159,191046.5084,405496.269
제부여객,4106100,233000075,340,93,233000527,37235,지월리입구,535,37.14384327,126.897401,190884.7233,404981.4642
제부여객,4106100,233000075,340,94,233002357,55239,장짐삼거리,659,37.13951768,126.9011195,191214.5834,404501.0579
제부여객,4106100,233000075,340,95,233000526,37255,화성중고등학교,422,37.13809429,126.9054886,191602.6207,404342.6949
제부여객,4106100,233000075,340,96,233001371,37273,발안삼거리.바다마트,579,37.13564503,126.9113246,192120.896,404070.3743
제부여객,4106100,233000075,340,97,233001934,37940,KEB하나은행발안지점,277,37.13339185,126.9108147,192075.3532,403820.3582
제부여객,4106100,233000075,340,98,233000632,37464,발안초등학교,440,37.1310593,126.9121979,192198.0212,403561.3779
제부여객,4106100,233000075,340,99,233001023,37289,향남읍행정복지센터,676,37.13152743,126.9197763,192871.4695,403612.7342
제부여객,4106100,233000075,340,100,233002102,37287,향남환승터미널,270,37.13282169,126.9215958,193033.2715,403756.2367
제부여객,4106100,233000117,340-1,1,233001957,37958,대방노블랜드,0,37.13096612,126.9252138,193354.5871,403550.0454
제부여객,4106100,233000117,340-1,2,233001853,37896,향남중고등학교,378,37.12895598,126.9269427,193508.0489,403326.8409
제부여객,4106100,233000117,340-1,3,233002074,55051,향남고등학교,134,37.12773789,126.9268422,193499.0118,403191.6637
제부여객,4106100,233000117,340-1,4,233001854,37897,한일베라체.행정초교,412,37.12603903,126.9242485,193268.3776,403003.3045
제부여객,4106100,233000117,340-1,5,233001988,37978,신영지웰아파트,222,37.12607527,126.9217315,193044.7053,403007.5086
제부여객,4106100,233000117,340-1,6,233001855,37898,에일린의뜰.휴먼시아6단지,161,37.1261335,126.9199065,192882.5389,403014.1057
제부여객,4106100,233000117,340-1,7,233001856,37899,신명스카이뷰.휴먼시아5단지,352,37.12633331,126.9159364,192529.7555,403036.5858
제부여객,4106100,233000117,340-1,8,233001857,37900,신명스카이뷰.우미린,236,37.12772906,126.9151531,192460.2829,403191.5478
제부여객,4106100,233000117,340-1,9,233001858,37901,우미린아파트.향일고,461,37.12985915,126.917661,192683.3515,403427.7498
제부여객,4106100,233000117,340-1,10,233001859,37902,신영지웰2차아파트,172,37.12973862,126.9196189,192857.3196,403414.2242
제부여객,4106100,233000117,340-1,11,233001860,37903,화성소방서.향남홈플러스,218,37.13055059,126.9213247,193008.9682,403504.209
제부여객,4106100,233000117,340-1,12,233000633,37288,향남읍행정복지센터,292,37.13178217,126.9191445,192815.354,403641.0528
제부여객,4106100,233000117,340-1,13,233001026,37269,화성중앙병원.발안초등학교,674,37.13120106,126.9115379,192139.3914,403577.1644
제부여객,4106100,233000117,340-1,14,233001565,37625,발안사거리.평리,194,37.13174294,126.9105705,192053.4801,403637.3827
제부여객,4106100,233000117,340-1,15,233001558,37270,발안삼거리.바다마트,504,37.13593346,126.9109757,192089.927,404102.4136
제부여객,4106100,233000117,340-1,16,233000924,37256,화성중고등학교,486,37.1379604,126.9060854,191655.6328,404327.7831
제부여객,4106100,233000117,340-1,17,233002356,55238,장짐삼거리,480,37.13962694,126.9010736,191210.5256,404513.1884
제부여객,4106100,233000117,340-1,18,233000925,37234,지월리입구,796,37.14509785,126.898085,190945.6374,405120.6329
제부여객,4106100,233000117,340-1,19,233000546,37240,수목원,334,37.14800615,126.8992256,191047.314,405443.2885
제부여객,4106100,233000117,340-1,20,233001557,37241,구장리새터말입구,611,37.1535443,126.8992235,191047.7858,406057.9163
제부여객,4106100,233000117,340-1,21,233000545,36907,구장1리,224,37.15558929,126.8991427,191040.8484,406284.8778
제부여객,4106100,233000117,340-1,22,233000521,37252,팔탄초등학교,633,37.15950803,126.9032826,191409.0382,406719.3993
제부여객,4106100,233000117,340-1,23,233000516,37254,팔탄면행정복지센터,351,37.16218521,126.9042542,191495.6448,407016.4265
제부여객,4106100,233000117,340-1,24,233001030,37229,구장삼거리,1022,37.16804179,126.8960528,190767.8888,407667.1621
제부여객,4106100,233000117,340-1,25,233002052,55003,구장사거리앞,316,37.16978059,126.8933756,190530.3222,407860.3986
제부여객,4106100,233000117,340-1,26,233002050,55019,창곡주유소앞,594,37.1746516,126.8908088,190302.981,408401.2474
제부여객,4106100,233000117,340-1,27,233001750,37766,창곡3리.독골,397,37.17813651,126.8896243,190198.2363,408788.1287
제부여객,4106100,233000117,340-1,28,233002048,55005,우렁골입구,449,37.18179033,126.8873484,189996.6096,409193.8712
제부여객,4106100,233000117,340-1,29,233001752,37772,창곡2리교회앞,484,37.18559479,126.8846258,189755.3658,409616.385
제부여객,4106100,233000117,340-1,30,233002229,55119,창곡1리,119,37.18663626,126.8841894,189716.755,409732.0163
제부여객,4106100,233000117,340-1,31,233000542,37209,금산사입구,365,37.1899307,126.8833754,189644.928,410097.7253
제부여객,4106100,233000117,340-1,32,233002045,55007,언창공단,391,37.19338932,126.8824392,189562.277,410481.6704
제부여객,4106100,233000117,340-1,33,233002168,55126,창곡1리입구,313,37.19609061,126.8813105,189462.4402,410781.5876
제부여객,4106100,233000117,340-1,34,233000898,37575,청요사거리,267,37.19829482,126.8801148,189356.5883,411026.3483
제부여객,4106100,233000117,340-1,35,277103612,,양노교차로(경유),2909,37.22311694,126.8757448,188972.2392,413781.6485
제부여객,4106100,233000117,340-1,36,277101878,,숙곡교차로(경유),4084,37.25460545,126.8989534,191035.7492,417273.8614
제부여객,4106100,233000117,340-1,37,233003012,55453,송라리,3192,37.28193729,126.9089132,191922.2449,420306.3261
제부여객,4106100,233000117,340-1,38,277102471,,양촌IC(경유),1884,37.29826892,126.9148659,192451.77,422118.3702
제부여객,4106100,233000117,340-1,39,225000124,26004,대야미삼거리,3237,37.32576009,126.9192072,192839.2911,425169.0993
제부여객,4106100,233000117,340-1,40,225000121,26073,안양컨트리클럽,2365,37.33985706,126.9378094,194489.0429,426732.3887
제부여객,4106100,233000117,340-1,41,225000120,26079,용호고등학교,309,37.34246953,126.9389205,194587.6962,427022.2664
제부여객,4106100,233000117,340-1,42,225000119,26084,당동주공아파트,238,37.34429603,126.9403709,194716.3408,427224.897
제부여객,4106100,233000117,340-1,43,225000118,26118,당동우체국,780,37.35038235,126.9446924,195099.6573,427900.1491
제부여객,4106100,233000117,340-1,44,225000117,26128,군포역,313,37.35293433,126.9458008,195198.0277,428183.3226
제부여객,4106100,233000117,340-1,45,225000058,26137,군포중학교,341,37.35587226,126.9470854,195312.0216,428509.3218
제부여객,4106100,233000117,340-1,46,225000057,26139,군포G샘병원,194,37.35749431,126.9478489,195379.7636,428689.306
제부여객,4106100,233000117,340-1,47,225000014,26141,당동지하차도.G샘병원,305,37.36025127,126.9484153,195430.1103,428995.2587
제부여객,4106100,233000117,340-1,48,225000013,26135,금정IC,606,37.36554007,126.9463611,195248.4651,429582.3348
제부여객,4106100,233000117,340-1,49,225000012,26126,금정가구거리,272,37.3678523,126.9452123,195146.8511,429839.0143
제부여객,4106100,233000117,340-1,50,225000011,26112,금정역,452,37.37170712,126.9433965,194986.2593,430266.9346
제부여객,4106100,233000117,340-1,51,277101721,,산본1동우편취급국(경유),272,37.37144991,126.9410719,194780.3326,430238.5149
제부여객,4106100,233000117,340-1,52,225000115,26111,금정역,327,37.37111227,126.9432801,194975.9056,430200.9226
제부여객,4106100,233000117,340-1,53,225000015,26117,금정가구거리,297,37.36857868,126.9444626,195080.4904,429919.6701
제부여객,4106100,233000117,340-1,54,225000114,26129,천지사입구,232,37.36657022,126.945376,195161.2655,429696.7153
제부여객,4106100,233000117,340-1,55,225000113,26140,군포G샘병원,792,37.35977885,126.9479178,195386.0138,428942.8511
제부여객,4106100,233000117,340-1,56,225000104,26138,군포중학교,322,37.35701976,126.9471186,195315.0376,428636.6747
제부여객,4106100,233000117,340-1,57,225000112,26136,군포1동주민센터.군포역,280,37.3544754,126.9464769,195258.0245,428354.3221
제부여객,4106100,233000117,340-1,58,225000111,26119,당동우체국,410,37.35116411,126.9445118,195083.7104,427986.9219
제부여객,4106100,233000117,340-1,59,225000110,26082,당동주공아파트,912,37.34406324,126.9396906,194656.0409,427199.0991
제부여객,4106100,233000117,340-1,60,225000187,26168,용호고등학교,215,37.34239345,126.9384084,194542.3109,427013.8528
제부여객,4106100,233000117,340-1,61,225000185,26074,안양컨트리클럽,282,37.33992908,126.9374436,194456.6334,426740.4034
제부여객,4106100,233000117,340-1,62,225000107,26003,대야미삼거리,2339,37.32614048,126.9190569,192826.0115,425211.3279
제부여객,4106100,233000117,340-1,63,277102545,,양촌IC(경유),3209,37.29875351,126.9147157,192438.5065,422172.1634
제부여객,4106100,233000117,340-1,64,233003094,55421,송라리,1951,37.28189701,126.9083262,191870.1872,420301.9067
제부여객,4106100,233000117,340-1,65,277101700,,숙곡교차로(경유),3184,37.25469978,126.898774,191019.848,417284.3475
제부여객,4106100,233000117,340-1,66,277103611,,양노교차로(경유),4045,37.22356111,126.8757254,188970.5767,413830.9455
제부여객,4106100,233000117,340-1,67,233000895,37576,청요사거리,3110,37.19772654,126.8801299,189357.8534,410963.2782
제부여객,4106100,233000117,340-1,68,233002044,55018,언창공단,521,37.19335644,126.882332,189552.7504,410478.0328
제부여객,4106100,233000117,340-1,69,233000529,37208,금산사입구,373,37.19003247,126.8831872,189628.2305,410109.0407
제부여객,4106100,233000117,340-1,70,233002230,55120,창곡1리,292,37.18742904,126.8838504,189686.7561,409820.036
제부여객,4106100,233000117,340-1,71,233002046,55013,창곡2리교회앞,307,37.18480428,126.884998,189788.3052,409528.613
제부여객,4106100,233000117,340-1,72,233002047,55006,자재이골입구,392,37.18173227,126.887263,189989.0197,409187.4361
제부여객,4106100,233000117,340-1,73,233001751,37761,창곡3리,525,37.17743131,126.8897424,190208.632,408709.8528
제부여객,4106100,233000117,340-1,74,233002049,55004,창곡주유소앞,321,37.17462507,126.8907097,190294.1787,408398.3131
제부여객,4106100,233000117,340-1,75,233002051,55012,구장사거리앞,565,37.16989655,126.8930433,190500.8284,407873.3016
제부여객,4106100,233000117,340-1,76,233001031,37228,구장삼거리,345,37.16800996,126.8959526,190758.9848,407663.6384
제부여객,4106100,233000117,340-1,77,233001029,37253,팔탄면행정복지센터,1007,37.16225362,126.903998,191472.8929,407024.0422
제부여객,4106100,233000117,340-1,78,233000517,37251,팔탄초등학교,358,37.15965989,126.9032086,191402.4813,406736.259
제부여객,4106100,233000117,340-1,79,233000923,36803,구장1리(새터말.율암리),680,37.15524213,126.8989398,191022.7809,406246.3693
제부여객,4106100,233000117,340-1,80,233002351,55256,구장리새터말입구,192,37.15349799,126.8990767,191034.7389,406052.7905
제부여객,4106100,233000117,340-1,81,233000528,37242,수목원,555,37.14848352,126.8992159,191046.5084,405496.269
제부여객,4106100,233000117,340-1,82,233000527,37235,지월리입구,535,37.14384327,126.897401,190884.7233,404981.4642
제부여객,4106100,233000117,340-1,83,233002357,55239,장짐삼거리,659,37.13951768,126.9011195,191214.5834,404501.0579
제부여객,4106100,233000117,340-1,84,233000526,37255,화성중고등학교,422,37.13809429,126.9054886,191602.6207,404342.6949
제부여객,4106100,233000117,340-1,85,233001371,37273,발안삼거리.바다마트,579,37.13564503,126.9113246,192120.896,404070.3743
제부여객,4106100,233000117,340-1,86,233001934,37940,KEB하나은행발안지점,277,37.13339185,126.9108147,192075.3532,403820.3582
제부여객,4106100,233000117,340-1,87,233000632,37464,발안초등학교,440,37.1310593,126.9121979,192198.0212,403561.3779
제부여객,4106100,233000117,340-1,88,233001023,37289,향남읍행정복지센터,676,37.13152743,126.9197763,192871.4695,403612.7342
제부여객,4106100,233000117,340-1,89,233001955,37991,화성소방서.향남홈플러스,235,37.13047723,126.9209493,192975.6055,403496.0954
제부여객,4106100,233000117,340-1,90,233002018,37992,신영지웰2차아파트,208,37.12992526,126.9195117,192847.8126,403434.9456
제부여객,4106100,233000117,340-1,91,233002019,37995,우미린아파트.향일고,143,37.13002686,126.9178779,192702.6398,403446.3457
제부여객,4106100,233000117,340-1,92,233002020,37994,신명스카이뷰,444,37.12813005,126.9149278,192440.3056,403236.0683
제부여객,4106100,233000117,340-1,93,233002021,37996,신명스카이뷰.휴먼시아5단지,294,37.12615925,126.9159534,192531.2505,403017.2678
제부여객,4106100,233000117,340-1,94,233002022,37993,에일린의뜰.휴먼시아6단지,307,37.12597188,126.9194204,192839.3256,402996.206
제부여객,4106100,233000117,340-1,95,233002023,37999,신영지웰아파트,204,37.12589534,126.9217456,193045.9437,402987.5382
제부여객,4106100,233000117,340-1,96,233002024,37998,한일베라채,235,37.12586493,126.9244175,193283.3788,402983.9715
제부여객,4106100,233000117,340-1,97,233002073,55053,향남고등학교,351,37.12723991,126.9270475,193517.2131,403136.3834
제부여객,4106100,233000117,340-1,98,233002025,37990,향남중고등학교,192,37.12898887,126.9272136,193532.1245,403330.4718
제부여객,4106100,233000117,340-1,99,233001956,37957,상록하늘채,380,37.13114375,126.9252522,193358.0207,403569.7564
제부여객,4106100,233000117,340-1,100,233002102,37287,향남환승터미널,487,37.13282169,126.9215958,193033.2715,403756.2367
경진여객,4100800,233000086,38,1,277103109,,서둔동차고지(경유),0,37.27183227,126.9954623,199597.5385,419180.9631
경진여객,4100800,233000086,38,2,277103122,,환승센터진입1(경유),179,37.27117102,126.9965376,199692.9,419107.5718
경진여객,4100800,233000086,38,3,277103123,,환승센터진입2(경유),319,37.26839819,126.9976535,199791.8734,418799.8325
경진여객,4100800,233000086,38,4,201000587,2980,수원역환승센터(1승강장),333,37.26564856,126.9991347,199923.2436,418494.6685
경진여객,4100800,233000086,38,5,277103124,,벌터교차로(경유),628,37.26213258,126.9963322,199674.6442,418104.4619
경진여객,4100800,233000086,38,6,201000020,2156,공구유통타운.중앙자동차매매단지,546,37.25836862,126.9970998,199742.728,417686.7257
경진여객,4100800,233000086,38,7,201000390,2331,중보교.수원역자동차운전문학원,360,37.25576805,126.9946114,199521.9647,417398.1182
경진여객,4100800,233000086,38,8,201000389,2926,고색동입구,492,37.25355075,126.9899781,199110.9073,417152.0701
경진여객,4100800,233000086,38,9,201000064,2137,고색파출소.종합공구단지,304,37.25265616,126.9867233,198822.1398,417052.822
경진여객,4100800,233000086,38,10,201000019,2128,신병원.대원.거산아파트,271,37.25183995,126.9838196,198564.523,416962.277
경진여객,4100800,233000086,38,11,201000018,2122,고색초교.태산아파트,389,37.25064259,126.9796907,198198.1848,416829.4614
경진여객,4100800,233000086,38,12,201000488,2972,서수원주민편익시설,683,37.24860669,126.972375,197549.0847,416603.6777
경진여객,4100800,233000086,38,13,201000168,2064,수원여대입구,702,37.24597449,126.9652656,196918.2216,416311.7574
경진여객,4100800,233000086,38,14,201000167,2060,오목천동사거리,203,37.24482476,126.9635762,196768.2802,416184.2144
경진여객,4100800,233000086,38,15,201000166,2055,영신여자고교.청구아파트,314,37.24202985,126.9628436,196703.1629,415874.054
경진여객,4100800,233000086,38,16,233000839,36146,수영오거리.방송통신대입구,559,37.23708627,126.9616296,196595.2214,415325.4479
경진여객,4100800,233000086,38,17,277102501,,봉담IC교차로(경유),647,37.22966013,126.9569236,196177.2575,414501.4595
경진여객,4100800,233000086,38,18,233000838,36135,대진화학,788,37.22593451,126.9542492,195939.7293,414088.0943
경진여객,4100800,233000086,38,19,233000837,36128,동화리.동남아파트,278,37.22384396,126.952512,195785.4404,413856.157
경진여객,4100800,233000086,38,20,233000836,36123,봉담읍행정복지센터,473,37.22044242,126.9493311,195502.9266,413478.7942
경진여객,4100800,233000086,38,21,233000835,36119,삼봉마을.신안인스빌,338,37.21850069,126.9463617,195239.2648,413263.4428
경진여객,4100800,233000086,38,22,233000833,36111,장안대학,592,37.21365182,126.9437065,195003.2752,412725.4433
경진여객,4100800,233000086,38,23,233000832,36109,왕림휴게소,1019,37.20449288,126.9427799,194920.4177,411709.0195
경진여객,4100800,233000086,38,24,233001581,36702,상기리입구,534,37.19990223,126.9409522,194757.8461,411199.6415
경진여객,4100800,233000086,38,25,233000831,36103,왕림리.상기리입구,235,37.19789993,126.9398876,194663.1937,410977.4832
경진여객,4100800,233000086,38,26,233000830,36095,가톨릭대학교,477,37.19359703,126.9392001,194601.8536,410499.9804
경진여객,4100800,233000086,38,27,233000829,36090,왕림4리.세곡리,473,37.18937151,126.938245,194516.7418,410031.0815
경진여객,4100800,233000086,38,28,233000828,36089,당하리.흰돌산기도원입구,429,37.1854553,126.9381759,194510.3287,409596.4603
경진여객,4100800,233000086,38,29,233000827,36083,해병대사령부,772,37.17868479,126.936381,194350.4431,408845.167
경진여객,4100800,233000086,38,30,233000826,36082,화성푸드통합지원센터(로컬푸드직매장),700,37.17232949,126.936344,194346.683,408139.8522
경진여객,4100800,233000086,38,31,233000825,36077,덕리,513,37.16798126,126.9347246,194202.5339,407657.3796
경진여객,4100800,233000086,38,32,233000824,36073,팔탄입구,433,37.16469636,126.9320769,193967.1143,407292.9836
경진여객,4100800,233000086,38,33,233000823,36071,진우아파트,257,37.16255656,126.9309191,193864.1119,407055.5814
경진여객,4100800,233000086,38,34,233000822,37301,가재3리.덕우공단입구,754,37.15627833,126.9275652,193565.6782,406359.0417
경진여객,4100800,233000086,38,35,233000821,37296,가재3리.가재3리입구,348,37.15354167,126.9254595,193378.3936,406055.4705
경진여객,4100800,233000086,38,36,277101693,,가재교차로(경유),577,37.14913434,126.9220299,193073.3252,405566.588
경진여객,4100800,233000086,38,37,233000820,36764,가재1리입구.자연샘,471,37.14540117,126.9194683,192845.412,405152.4692
경진여객,4100800,233000086,38,38,233000819,37282,가재4리.해병대보급중대,323,37.14281518,126.9177247,192690.2576,404865.6079
경진여객,4100800,233000086,38,39,233001862,37904,가재4리,258,37.14096952,126.91599,192535.9552,404660.9113
경진여객,4100800,233000086,38,40,233001863,37905,신성미소지움아파트,315,37.13877197,126.9136721,192329.7978,404417.2104
경진여객,4100800,233000086,38,41,233001934,37940,KEB하나은행발안지점,647,37.13339185,126.9108147,192075.3532,403820.3582
경진여객,4100800,233000086,38,42,233000632,37464,발안초등학교,440,37.1310593,126.9121979,192198.0212,403561.3779
경진여객,4100800,233000086,38,43,233001023,37289,향남읍행정복지센터,676,37.13152743,126.9197763,192871.4695,403612.7342
경진여객,4100800,233000086,38,44,233002326,55151,향남홈플러스,229,37.13138976,126.9223835,193103.1288,403597.263
경진여객,4100800,233000086,38,45,233001957,37958,대방노블랜드,254,37.13096612,126.9252138,193354.5871,403550.0454
경진여객,4100800,233000086,38,46,233001852,37895,대방노블랜드.풍림아이원,222,37.13034442,126.9271101,193523.0433,403480.9183
경진여객,4100800,233000086,38,47,233001853,37896,향남중고등학교,153,37.12895598,126.9269427,193508.0489,403326.8409
경진여객,4100800,233000086,38,48,233002074,55051,향남고등학교,134,37.12773789,126.9268422,193499.0118,403191.6637
경진여객,4100800,233000086,38,49,233001854,37897,한일베라체.행정초교,412,37.12603903,126.9242485,193268.3776,403003.3045
경진여객,4100800,233000086,38,50,233001988,37978,신영지웰아파트,222,37.12607527,126.9217315,193044.7053,403007.5086
경진여객,4100800,233000086,38,51,233001855,37898,에일린의뜰.휴먼시아6단지,161,37.1261335,126.9199065,192882.5389,403014.1057
경진여객,4100800,233000086,38,52,233001856,37899,신명스카이뷰.휴먼시아5단지,352,37.12633331,126.9159364,192529.7555,403036.5858
경진여객,4100800,233000086,38,53,233001857,37900,신명스카이뷰.우미린,236,37.12772906,126.9151531,192460.2829,403191.5478
경진여객,4100800,233000086,38,54,233001858,37901,우미린아파트.향일고,461,37.12985915,126.917661,192683.3515,403427.7498
경진여객,4100800,233000086,38,55,233001859,37902,신영지웰2차아파트,172,37.12973862,126.9196189,192857.3196,403414.2242
경진여객,4100800,233000086,38,56,233001860,37903,화성소방서.향남홈플러스,218,37.13055059,126.9213247,193008.9682,403504.209
경진여객,4100800,233000086,38,57,233000633,37288,향남읍행정복지센터,292,37.13178217,126.9191445,192815.354,403641.0528
경진여객,4100800,233000086,38,58,233001026,37269,화성중앙병원.발안초등학교,674,37.13120106,126.9115379,192139.3914,403577.1644
경진여객,4100800,233000086,38,59,233001864,37912,발안삼거리,540,37.13479542,126.9114818,192134.7799,403976.0714
경진여객,4100800,233000086,38,60,233001865,37906,신성미소지움아파트,573,37.13926693,126.914536,192406.6021,404472.0725
경진여객,4100800,233000086,38,61,233000800,37285,해병대보급중대,510,37.14291807,126.9181436,192727.4871,404876.9946
경진여객,4100800,233000086,38,62,233002212,55133,가재1리입구.자연샘,284,37.14522819,126.9196958,192865.6092,405133.2541
경진여객,4100800,233000086,38,63,277101732,,가재교차로(경유),484,37.14903069,126.9223266,193099.6773,405555.0626
경진여객,4100800,233000086,38,64,233000799,37294,가재3리입구.가재4리,506,37.15298292,126.9253025,193364.3947,405993.4707
경진여객,4100800,233000086,38,65,233000798,37302,가재3리.덕우공단입구,489,37.15676077,126.9281454,193617.2581,406412.5438
