"운수사","사업자ID","노선ID","노선번호","순번","정류소ID","정류소번호","정류소명","구간거리","위도","경도","TM_X","TM_Y"
"(화성)제부마을","4148300","41483019","22","38","4130232","37346","송산리입구.부처내고개","515","37.11905","126.9909","199124.364732794","401922.872750792"
"(화성)제부마을","4148300","41483019","22","39","4130230","37350","원슈퍼.삼거리","511","37.12245","126.9944833","199441.829445331","402299.639999785"
"(화성)제부마을","4148300","41483019","22","40","4130228","36278","부처내","204","37.12265","126.9965667","199626.793649122","402321.286565058"
"(화성)제부마을","4148300","41483019","22","41","4130229","37349","삼거리.원슈퍼.원마트","261","37.12231667","126.99415","199412.435688276","402285.28490913"
"(화성)제부마을","4148300","41483019","22","42","4130298","36272","수산중공업","974","37.1147","126.9910167","199133.617886328","401439.440919431"
"(화성)제부마을","4148300","41483019","22","43","4130302","36267","송산4리","841","37.10783333","126.9889833","198953.62836844","400676.980272726"
"(화성)제부마을","4148300","41483019","22","44","4130304","36256","송산1리","382","37.10546667","126.9860667","198694.166081666","400414.090653634"
"(화성)제부마을","4148300","41483019","22","45","4130306","36245","양계장","540","37.10093333","126.9838833","198499.585463692","399910.868948851"
"(화성)제부마을","4148300","41483019","22","46","4130309","36252","정문2리","715","37.09468333","126.9854667","198640.835382149","399217.424807283"
"(화성)제부마을","4148300","41483019","22","47","4130310","36251","정문1리","198","37.09315","126.9849","198590.583327184","399046.792038672"
"(화성)제부마을","4148300","41483019","22","48","4122078","55342","사창리","861","37.0913","126.9757833","197779.587874965","398842.215578078"
"(화성)제부마을","4148300","41483019","22","49","4130312","36182","사창초등학교","294","37.0909","126.9725333","197491.063780647","398797.972260098"
"(화성)제부마을","4148300","41483019","22","50","4130250","36167","사창4리","236","37.08901667","126.9716333","197410.856528736","398589.312010369"
"(화성)제부마을","4148300","41483019","22","51","4170333","36791","경모목장","393","37.08571667","126.9704167","197302.181436276","398223.049858902"
"(화성)제부마을","4148300","41483019","22","52","4130254","36160","용소3리","746","37.07933333","126.9703333","197294.584811849","397514.657912926"
"(화성)제부마을","4148300","41483019","22","53","4130256","36155","솔안슈퍼","285","37.07688333","126.9694167","197213.3864088","397243.431320723"
"(화성)제부마을","4148300","41483019","22","54","4130257","36151","솔안고개","571","37.07541667","126.9637333","196707.617104632","397080.73382368"
"(화성)제부마을","4148300","41483019","22","55","4130260","36144","신왕공단","316","37.0769","126.9607333","196440.78049035","397244.677079982"
"(화성)제부마을","4148300","41483019","22","56","4130261","36133","신왕2리.독줄입구","638","37.07761667","126.9540833","195848.96857057","397325.619656749"
"(화성)제부마을","4148300","41483019","22","57","4130263","36127","신왕3리.양감초등학교","316","37.0801","126.9523667","195697.197410636","397600.001280734"
"(화성)제부마을","4148300","41483019","22","58","4199444","37856","양감초등학교.중학교","189","37.08081667","126.9504833","195529.611253056","397679.816780695"
"(화성)제부마을","4148300","41483019","22","59","4130265","36120","양감농협","321","37.08115","126.9469","195210.643267035","397717.132314554"
"(화성)제부마을","4148300","41483019","22","60","4170310","36777","양감면행정복지센터","209","37.08178333","126.9451333","195053.0178199","397787.135152034"
"(화성)제부마을","4148300","41483019","22","61","4130269","36107","대양2리","609","37.0868","126.9426167","194830.562272704","398344.893449207"
"(화성)제부마을","4148300","41483019","22","62","4130271","36106","대양4리","392","37.0903","126.9421","194783.968245752","398732.967688149"
"(화성)제부마을","4148300","41483019","22","63","4130273","36096","대양1리","621","37.09545","126.9394167","194546.86539573","399305.186707144"
"(화성)제부마을","4148300","41483019","22","64","4130290","36100","상두리입구","210","37.09706667","126.94","194597.719571946","399483.872489628"
"(화성)제부마을","4148300","41483019","22","65","4170330","36114","외딴집","448","37.09978333","126.9434333","194903.623562127","399785.808402747"
"(화성)제부마을","4148300","41483019","22","66","4130294","37320","상두2리","590","37.10136667","126.9484","195345.330223411","399960.210919545"
"(화성)제부마을","4148300","41483019","22","67","4130296","37314","상두1리","656","37.10605","126.94475","195020.84092533","400480.452525876"
"(화성)제부마을","4148300","41483019","22","68","4120507","55282","향남부영9단지","2598","37.1137","126.9193","192759.123705468","401331.59045311"
"(화성)제부마을","4148300","41483019","22","69","4130279","37284","향남주공2단지","537","37.1168","126.9175667","192606.27051828","401676.470854149"
"(화성)제부마을","4148300","41483019","22","70","4130281","37281","방축리","374","37.12003333","126.9186667","192704.343461429","402034.003131436"
"(화성)제부마을","4148300","41483019","22","71","4170919","55081","단독주택단지","490","37.12425","126.9201833","192838.978115671","402502.049931522"
"(화성)제부마을","4148300","41483019","22","72","4151555","55080","신영지웰","401","37.1278","126.9210167","192913.023378242","402896.100929898"
"(화성)제부마을","4148300","41483019","22","73","4199624","37903","화성소방서.향남홈플러스","307","37.13055","126.92135","192943.221347006","403201.137137784"
"(화성)제부마을","4148300","41483019","22","74","4130350","37288","향남읍행정복지센터","296","37.13176667","126.91915","192748.909956147","403337.250483928"
"(화성)제부마을","4148300","41483019","22","75","4130354","37269","화성중앙병원.발안초등학교","683","37.13118333","126.9115","192068.948955196","403271.693937294"
"(화성)제부마을","4148300","41483019","22","76","4130357","37270","발안삼거리.바다마트","722","37.13591667","126.91095","192019.492517722","403796.948034428"
"(화성)제부마을","4148300","41483019","22","77","4130358","37256","화성중고등학교","491","37.13793333","126.90605","191585.198454336","404022.326164405"
"(화성)제부마을","4148300","41483020","22-3(장전)","0","7101941",,"장전출발(경유)","0","37.2651","126.8350833","185303.814544731","418144.604773137"
"(화성)제부마을","4148300","41483020","22-3(장전)","1","4102907","37162","삼화리","4899","37.2362","126.8637","187837.607484173","414931.862208984"
"(화성)제부마을","4148300","41483020","22-3(장전)","2","4107808","37169","천산아파트","206","37.23646667","126.8659833","188041.335025445","414962.12100122"
"(화성)제부마을","4148300","41483020","22-3(장전)","3","4102910","37171","비봉초등학교후문","201","37.23621667","126.8682333","188239.860391471","414933.731173174"
"(화성)제부마을","4148300","41483020","22-3(장전)","4","4102912","37186","비봉중고등학교","549","37.23686667","126.8739","188743.25766621","415005.68192617"
"(화성)제부마을","4148300","41483020","22-3(장전)","5","4120455","55017","연화가든앞","961","37.24355","126.8751","188850.941191584","415747.75782514"
"(화성)제부마을","4148300","41483020","22-3(장전)","6","4107790","55008","왕재골입구","984","37.24351667","126.8749833","188839.679732512","415743.378528323"
"(화성)제부마을","4148300","41483020","22-3(장전)","7","4107809","37200","구포리과수원","959","37.2394","126.8805167","189330.656474873","415286.623453865"
"(화성)제부마을","4148300","41483020","22-3(장전)","8","4198918","37620","쌍학리","1514","37.24825","126.89245","190391.102019917","416265.76707755"
"(화성)제부마을","4148300","41483020","22-3(장전)","9","4102929","37237","숙곡리천불사","559","37.24798333","126.8983333","190912.273709645","416236.798247165"
"(화성)제부마을","4148300","41483020","22-3(장전)","10","4170962","37565","어천","1123","37.24935","126.9108333","192021.902352848","416387.008537274"
"(화성)제부마을","4148300","41483020","22-3(장전)","11","4117419","55106","어천저수지","422","37.25125","126.9148167","192375.963599826","416598.349780795"
"(화성)제부마을","4148300","41483020","22-3(장전)","12","4102933","37290","51사단","553","37.25086667","126.9209","192914.851354803","416554.552096485"
"(화성)제부마을","4148300","41483020","22-3(장전)","13","4102935","37295","원평","446","37.24931667","126.92545","193319.318873979","416381.51030323"
"(화성)제부마을","4148300","41483020","22-3(장전)","14","4107850","37298","매송초등학교","175","37.24888333","126.92735","193487.668289822","416334.711757902"
"(화성)제부마을","4148300","41483020","22-3(장전)","15","4102937","37304","전승아파트","416","37.24626667","126.9306","193775.668196983","416042.526551039"
"(화성)제부마을","4148300","41483020","22-3(장전)","16","4102939","37308","옥산마을","569","37.24481667","126.9367167","194317.835240618","415882.283839861"
"(화성)제부마을","4148300","41483020","22-3(장전)","17","4102941","37312","천천리일광사","478","37.24458333","126.94205","194790.691098967","415855.566140075"
"(화성)제부마을","4148300","41483020","22-3(장전)","18","4102943","37316","천천리검문소","567","37.24365","126.9474167","195271","415739"
"(화성)제부마을","4148300","41483020","22-3(장전)","19","4102945","37324","삼미.쌍용아파트","524","37.2432","126.9533","195789.231286088","415701.553381696"
"(화성)제부마을","4148300","41483020","22-3(장전)","20","4102822","02059","오목동태산아파트","1053","37.24598333","126.9642","196756.504666379","416009.203391012"
"(화성)제부마을","4148300","41483020","22-3(장전)","21","4102825","02070","수원여자대학교입구","249","37.24671667","126.9668833","196990.00000000000","416097.00000000000"
"(화성)제부마을","4148300","41483020","22-3(장전)","22","4117012","02872","서수원주민편익시설","554","37.24836667","126.9727167","197512.63425106","416273.438938544"
"(화성)제부마을","4148300","41483020","22-3(장전)","23","4102826","02124","고색초교.태산아파트","680","37.2504","126.9799","198149.196019431","416500.459889123"
"(화성)제부마을","4148300","41483020","22-3(장전)","24","4102829","02131","신병원.대원.거산아파트","479","37.25183333","126.9849667","198598.531128031","416659.596578832"
"(화성)제부마을","4148300","41483020","22-3(장전)","25","4179367","02832","공구유통타운.중앙자동차매매단지","1305","37.25783333","126.9970667","199672.007803216","417325.38764445"
"(화성)제부마을","4148300","41483020","22-3(장전)","26","4114967","02934","동남아파트","460","37.26081667","127.0004333","199971.364811235","417656.252730789"
"(화성)제부마을","4148300","41483020","22-3(장전)","27","8020350","03023","수원역.역전시장","663","37.26508333","127.0018167","200093.543416258","418130.039734957"
"(화성)제부마을","4148300","41483020","22-3(장전)","28","4114966","02933","동남아파트","1325","37.26111667","127.0003167","199960.438504453","417688.596021217"
"(화성)제부마을","4148300","41483020","22-3(장전)","29","4102830","02156","공구유통타운.중앙자동차매매단지","424","37.25835","126.9970667","199672.5691262","417381.246471464"
"(화성)제부마을","4148300","41483020","22-3(장전)","30","4107914","02137","고색파출소.종합공구단지","1168","37.25263333","126.9866833","198751.963564258","416747.352449558"
"(화성)제부마을","4148300","41483020","22-3(장전)","31","4102828","02128","신병원.대원.거산아파트","276","37.25181667","126.9837833","198494.343252619","416656.810806763"
"(화성)제부마을","4148300","41483020","22-3(장전)","32","4102827","02122","고색초교.태산아파트","392","37.25065","126.9796667","198128","416524"
"(화성)제부마을","4148300","41483020","22-3(장전)","33","4116111","02972","서수원주민편익시설","691","37.24858333","126.9723333","197478.891220571","416298.224766685"
"(화성)제부마을","4148300","41483020","22-3(장전)","34","4102824","02067","수원여자대학입구","635","37.24675","126.9656333","196881.00000000000","416088.00000000000"
"(화성)제부마을","4148300","41483020","22-3(장전)","35","4102823","02058","오목동태산아파트","266","37.2458","126.96285","196636.009763606","415989.821451696"
"(화성)제부마을","4148300","41483020","22-3(장전)","36","4151793","37325","삼미.쌍용아파트","918","37.24343333","126.9534833","195805.459252057","415727.881507183"
"(화성)제부마을","4148300","41483020","22-3(장전)","37","4102944","37321","천천리검문소","467","37.24385","126.94825","195341.352790997","415773.565557187"
"(화성)제부마을","4148300","41483020","22-3(장전)","38","4102942","37313","천천리일광사","542","37.24461667","126.9424667","194828.556065115","415860.037358853"
"(화성)제부마을","4148300","41483020","22-3(장전)","39","4102940","37309","옥산마을","488","37.24485","126.9370333","194346.608046113","415885.749156643"
"(화성)제부마을","4148300","41483020","22-3(장전)","40","4102938","37305","전승아파트","599","37.24636667","126.9306167","193777.156633371","416053.864846353"
"(화성)제부마을","4148300","41483020","22-3(장전)","41","4107958","55188","매송초등학교","382","37.24885","126.9277","193517.974601606","416330.043848567"
"(화성)제부마을","4148300","41483020","22-3(장전)","42","4102936","37299","원평","199","37.2494","126.9255667","193328.960832772","416390.676026978"
"(화성)제부마을","4148300","41483020","22-3(장전)","43","4102934","37291","51사단","456","37.25096667","126.9208667","192911.561771844","416564.912896747"
"(화성)제부마을","4148300","41483020","22-3(장전)","44","4130323","55107","어천저수지","551","37.25135","126.9147833","192372.027850262","416607.772149444"
"(화성)제부마을","4148300","41483020","22-3(장전)","45","4170961","37566","어천","419","37.24946667","126.91085","192023.084049814","416399.534525123"
"(화성)제부마을","4148300","41483020","22-3(장전)","46","4102930","37238","숙곡리천불사","1094","37.24808333","126.8987167","190946.067763662","416246.896504916"
"(화성)제부마을","4148300","41483020","22-3(장전)","47","4198868","37612","구포3리","621","37.24825","126.8920667","190356.652708486","416267.150584034"
"(화성)제부마을","4148300","41483020","22-3(장전)","48","4120152","55226","비봉교차로","1636","37.23883333","126.8792","189214.068070114","415223.518272015"
"(화성)제부마을","4148300","41483020","22-3(장전)","49","4120455","55017","연화가든앞","802","37.24355","126.8751","188850.941191584","415747.75782514"
"(화성)제부마을","4148300","41483020","22-3(장전)","50","4107790","55008","왕재골입구","984","37.24351667","126.8749833","188839.679732512","415743.378528323"
"(화성)제부마을","4148300","41483020","22-3(장전)","51","4102911","37183","비봉중고등학교","1023","37.23671667","126.8732167","188682.495579521","414988.946605684"
"(화성)제부마을","4148300","41483020","22-3(장전)","52","4102909","37170","비봉초등학교후문.삼화3리","491","37.23631667","126.86815","188233.621862378","414945.801370767"
"(화성)제부마을","4148300","41483020","22-3(장전)","53","4102908","37168","천산아파트","194","37.23655","126.8659833","188040.401374831","414971.987756847"
"(화성)제부마을","4148300","41483020","22-3(장전)","54","4102906","37161","삼화리.천산아파트","277","37.23608333","126.8629167","187767.936890147","414918.972688711"
"(화성)제부마을","4148300","41483020","22-3(장전)","55","7101809",,"장전도착(경유)","4795","37.26531667","126.83515","185309.569512336","418168.859947276"
"(화성)제부마을","4148300","41483021","22-3(신경대)","0","4119364","55681","신경대학","0","37.20321667","126.8395667","185690.011462144","411275.675544066"
"(화성)제부마을","4148300","41483021","22-3(신경대)","1","4123924","55675","신경대학교입구","200","37.2045","126.8385167","185596.652505515","411418.129983847"
"(화성)제부마을","4148300","41483021","22-3(신경대)","2","4121806","55683","남양뉴타운9단지","723","37.20955","126.8344167","185233.98636242","411979.854597061"
"(화성)제부마을","4148300","41483021","22-3(신경대)","3","4170940","36742","남양뉴타운4단지","240","37.21011667","126.8328667","185096.667202781","412041.884518963"
"(화성)제부마을","4148300","41483021","22-3(신경대)","4","4130188","36040","북양2리","1057","37.21761667","126.8358167","185360.70654273","412874.465986278"
"(화성)제부마을","4148300","41483021","22-3(신경대)","5","4115241","55254","봉림사입구","435","37.21748333","126.841","185820.77728727","412858.678694339"
"(화성)제부마을","4148300","41483021","22-3(신경대)","6","4121823","55346","북양산업단지","1064","37.21488333","126.85215","186808.798195248","412568.37768453"
"(화성)제부마을","4148300","41483021","22-3(신경대)","7","4130186","36052","북양교차로","483","37.21135","126.8552833","187086.162473764","412176.709258155"
"(화성)제부마을","4148300","41483021","22-3(신경대)","8","4170503","55155","장수터마을","1589","37.19813333","126.852","186792.384274858","410709.057677968"
"(화성)제부마을","4148300","41483021","22-3(신경대)","9","4170431","55153","무봉천","729","37.19333333","126.8465333","186306.873229073","410177.987589656"
"(화성)제부마을","4148300","41483021","22-3(신경대)","10","4130390","36045","무송1통마을입구","682","37.18803333","126.8452","186186.789782809","409588.745592646"
"(화성)제부마을","4148300","41483021","22-3(신경대)","11","4170372","55105","그린빌라.롤링힐스","341","37.18955","126.8420667","185910.241717547","409757.968707075"
"(화성)제부마을","4148300","41483021","22-3(신경대)","12","4120446","36441","롤링힐스","343","37.19186667","126.83955","185687.028613531","410015.878797518"
"(화성)제부마을","4148300","41483021","22-3(신경대)","13","4130392","36037","대광아파트","592","37.19426667","126.8340167","185195.81427503","410283.231250475"
"(화성)제부마을","4148300","41483021","22-3(신경대)","14","4130194","36036","공군부대입구","329","37.19625","126.83125","184951.149386235","410503.130514596"
"(화성)제부마을","4148300","41483021","22-3(신경대)","15","4102925","36028","화성시청","345","37.19836667","126.82845","184701.683720641","410738.224598992"
"(화성)제부마을","4148300","41483021","22-3(신경대)","16","4120456","36510","화성시청후문","288","37.19996667","126.8291167","184762.471007023","410916.879446545"
"(화성)제부마을","4148300","41483021","22-3(신경대)","17","4123925","55676","신경대학교입구","1433","37.20428333","126.83855","185600.676472812","411393.833399656"
"(화성)제부마을","4148300","41483021","22-3(신경대)","18","4119364","55681","신경대학","287","37.20321667","126.8395667","185690.011462144","411275.675544066"
"(화성)제부마을","4148300","41483021","22-3(신경대)","19","4123924","55675","신경대학교입구","200","37.2045","126.8385167","185596.652505515","411418.129983847"
"(화성)제부마을","4148300","41483021","22-3(신경대)","20","4121806","55683","남양뉴타운9단지","723","37.20955","126.8344167","185233.98636242","411979.854597061"
"(화성)제부마을","4148300","41483021","22-3(신경대)","21","4170940","36742","남양뉴타운4단지","240","37.21011667","126.8328667","185096.667202781","412041.884518963"
"(화성)제부마을","4148300","41483021","22-3(신경대)","22","4102900","36035","북양1통.봉림사","1020","37.21925","126.8321","185031.216390232","413056.942571157"
"(화성)제부마을","4148300","41483021","22-3(신경대)","23","4102902","36043","북양1통.염티고개","879","37.22208333","126.8398333","185717.17966669","413369.469821146"
"(화성)제부마을","4148300","41483021","22-3(신경대)","24","4102904","37153","양노3리","1790","37.22685","126.8582167","187350.529500777","413894.965024929"
"(화성)제부마을","4148300","41483021","22-3(신경대)","25","4197693","55087","양노리","269","37.22883333","126.85995","187504.555182608","414115.082934799"
"(화성)제부마을","4148300","41483021","22-3(신경대)","26","4102907","37162","삼화리","1016","37.2362","126.8637","187837.607484173","414931.862208984"
"(화성)제부마을","4148300","41483021","22-3(신경대)","27","4107808","37169","천산아파트","206","37.23646667","126.8659833","188041.335025445","414962.12100122"
"(화성)제부마을","4148300","41483021","22-3(신경대)","28","4102910","37171","비봉초등학교후문","201","37.23621667","126.8682333","188239.860391471","414933.731173174"
"(화성)제부마을","4148300","41483021","22-3(신경대)","29","4102912","37186","비봉중고등학교","549","37.23686667","126.8739","188743.25766621","415005.68192617"
"(화성)제부마을","4148300","41483021","22-3(신경대)","30","4107809","37200","구포리과수원","678","37.2394","126.8805167","189330.656474873","415286.623453865"
"(화성)제부마을","4148300","41483021","22-3(신경대)","31","4198918","37620","쌍학리","1514","37.24825","126.89245","190391.102019917","416265.76707755"
"(화성)제부마을","4148300","41483021","22-3(신경대)","32","4102929","37237","숙곡리천불사","559","37.24798333","126.8983333","190912.273709645","416236.798247165"
"(화성)제부마을","4148300","41483021","22-3(신경대)","33","4170962","37565","어천","1123","37.24935","126.9108333","192021.902352848","416387.008537274"
"(화성)제부마을","4148300","41483021","22-3(신경대)","34","4117419","55106","어천저수지","422","37.25125","126.9148167","192375.963599826","416598.349780795"
"(화성)제부마을","4148300","41483021","22-3(신경대)","35","4102933","37290","51사단","553","37.25086667","126.9209","192914.851354803","416554.552096485"
"(화성)제부마을","4148300","41483021","22-3(신경대)","36","4102935","37295","원평","446","37.24931667","126.92545","193319.318873979","416381.51030323"
"(화성)제부마을","4148300","41483021","22-3(신경대)","37","4107850","37298","매송초등학교","175","37.24888333","126.92735","193487.668289822","416334.711757902"
"(화성)제부마을","4148300","41483021","22-3(신경대)","38","4102937","37304","전승아파트","416","37.24626667","126.9306","193775.668196983","416042.526551039"
"(화성)제부마을","4148300","41483021","22-3(신경대)","39","4102939","37308","옥산마을","569","37.24481667","126.9367167","194317.835240618","415882.283839861"
"(화성)제부마을","4148300","41483021","22-3(신경대)","40","4102941","37312","천천리일광사","478","37.24458333","126.94205","194790.691098967","415855.566140075"
"(화성)제부마을","4148300","41483021","22-3(신경대)","41","4102943","37316","천천리검문소","567","37.24365","126.9474167","195271","415739"
"(화성)제부마을","4148300","41483021","22-3(신경대)","42","4102945","37324","삼미.쌍용아파트","524","37.2432","126.9533","195789.231286088","415701.553381696"
"(화성)제부마을","4148300","41483021","22-3(신경대)","43","4102822","02059","오목동태산아파트","1053","37.24598333","126.9642","196756.504666379","416009.203391012"
"(화성)제부마을","4148300","41483021","22-3(신경대)","44","4102825","02070","수원여자대학교입구","249","37.24671667","126.9668833","196990.00000000000","416097.00000000000"
"(화성)제부마을","4148300","41483021","22-3(신경대)","45","4117012","02872","서수원주민편익시설","554","37.24836667","126.9727167","197512.63425106","416273.438938544"
"(화성)제부마을","4148300","41483021","22-3(신경대)","46","4102826","02124","고색초교.태산아파트","680","37.2504","126.9799","198149.196019431","416500.459889123"
"(화성)제부마을","4148300","41483021","22-3(신경대)","47","4102829","02131","신병원.대원.거산아파트","479","37.25183333","126.9849667","198598.531128031","416659.596578832"
"(화성)제부마을","4148300","41483021","22-3(신경대)","48","4179367","02832","공구유통타운.중앙자동차매매단지","1305","37.25783333","126.9970667","199672.007803216","417325.38764445"
"(화성)제부마을","4148300","41483021","22-3(신경대)","49","4114967","02934","동남아파트","460","37.26081667","127.0004333","199971.364811235","417656.252730789"
"(화성)제부마을","4148300","41483021","22-3(신경대)","50","8020350","03023","수원역.역전시장","663","37.26508333","127.0018167","200093.543416258","418130.039734957"
"(화성)제부마을","4148300","41483021","22-3(신경대)","51","4114966","02933","동남아파트","1325","37.26111667","127.0003167","199960.438504453","417688.596021217"
"(화성)제부마을","4148300","41483021","22-3(신경대)","52","4102830","02156","공구유통타운.중앙자동차매매단지","424","37.25835","126.9970667","199672.5691262","417381.246471464"
"(화성)제부마을","4148300","41483021","22-3(신경대)","53","4107914","02137","고색파출소.종합공구단지","1168","37.25263333","126.9866833","198751.963564258","416747.352449558"
"(화성)제부마을","4148300","41483021","22-3(신경대)","54","4102828","02128","신병원.대원.거산아파트","276","37.25181667","126.9837833","198494.343252619","416656.810806763"
"(화성)제부마을","4148300","41483021","22-3(신경대)","55","4102827","02122","고색초교.태산아파트","392","37.25065","126.9796667","198128","416524"
"(화성)제부마을","4148300","41483021","22-3(신경대)","56","4116111","02972","서수원주민편익시설","691","37.24858333","126.9723333","197478.891220571","416298.224766685"
"(화성)제부마을","4148300","41483021","22-3(신경대)","57","4102824","02067","수원여자대학입구","635","37.24675","126.9656333","196881.00000000000","416088.00000000000"
"(화성)제부마을","4148300","41483021","22-3(신경대)","58","4102823","02058","오목동태산아파트","266","37.2458","126.96285","196636.009763606","415989.821451696"
"(화성)제부마을","4148300","41483021","22-3(신경대)","59","4151793","37325","삼미.쌍용아파트","918","37.24343333","126.9534833","195805.459252057","415727.881507183"
"(화성)제부마을","4148300","41483021","22-3(신경대)","60","4102944","37321","천천리검문소","467","37.24385","126.94825","195341.352790997","415773.565557187"
"(화성)제부마을","4148300","41483021","22-3(신경대)","61","4102942","37313","천천리일광사","542","37.24461667","126.9424667","194828.556065115","415860.037358853"
"(화성)제부마을","4148300","41483021","22-3(신경대)","62","4102940","37309","옥산마을","488","37.24485","126.9370333","194346.608046113","415885.749156643"
"(화성)제부마을","4148300","41483021","22-3(신경대)","63","4102938","37305","전승아파트","599","37.24636667","126.9306167","193777.156633371","416053.864846353"
"(화성)제부마을","4148300","41483021","22-3(신경대)","64","4107958","55188","매송초등학교","382","37.24885","126.9277","193517.974601606","416330.043848567"
"(화성)제부마을","4148300","41483021","22-3(신경대)","65","4102936","37299","원평","199","37.2494","126.9255667","193328.960832772","416390.676026978"
"(화성)제부마을","4148300","41483021","22-3(신경대)","66","4102934","37291","51사단","456","37.25096667","126.9208667","192911.561771844","416564.912896747"
"(화성)제부마을","4148300","41483021","22-3(신경대)","67","4130323","55107","어천저수지","551","37.25135","126.9147833","192372.027850262","416607.772149444"
"(화성)제부마을","4148300","41483021","22-3(신경대)","68","4170961","37566","어천","419","37.24946667","126.91085","192023.084049814","416399.534525123"
"(화성)제부마을","4148300","41483021","22-3(신경대)","69","4102930","37238","숙곡리천불사","1094","37.24808333","126.8987167","190946.067763662","416246.896504916"
"(화성)제부마을","4148300","41483021","22-3(신경대)","70","4198868","37612","구포3리","621","37.24825","126.8920667","190356.652708486","416267.150584034"
"(화성)제부마을","4148300","41483021","22-3(신경대)","71","4120152","55226","비봉교차로","1636","37.23883333","126.8792","189214.068070114","415223.518272015"
"(화성)제부마을","4148300","41483021","22-3(신경대)","72","4102911","37183","비봉중고등학교","583","37.23671667","126.8732167","188682.495579521","414988.946605684"
"(화성)제부마을","4148300","41483021","22-3(신경대)","73","4102909","37170","비봉초등학교후문.삼화3리","491","37.23631667","126.86815","188233.621862378","414945.801370767"
"(화성)제부마을","4148300","41483021","22-3(신경대)","74","4102908","37168","천산아파트","194","37.23655","126.8659833","188040.401374831","414971.987756847"
"(화성)제부마을","4148300","41483021","22-3(신경대)","75","4102906","37161","삼화리.천산아파트","277","37.23608333","126.8629167","187767.936890147","414918.972688711"
"(화성)제부마을","4148300","41483021","22-3(신경대)","76","4102905","37154","양노리","983","37.22908333","126.8597667","187483.00000000000","414123.00000000000"
"(화성)제부마을","4148300","41483021","22-3(신경대)","77","4107844","55393","양노3리","329","37.22676667","126.8577167","187305.754559502","413885.714004004"
"(화성)제부마을","4148300","41483021","22-3(신경대)","78","4102903","36042","북양1통.염티고개","1816","37.22213333","126.8390333","185646.829565495","413375.47125158"
"(화성)제부마을","4148300","41483021","22-3(신경대)","79","4102901","37776","북양1통","1263","37.219","126.83185","185008.42059181","413027.84189253"
"(화성)제부마을","4148300","41483021","22-3(신경대)","80","4121821","55434","남양뉴타운4단지","951","37.21046667","126.8326","185073.066784141","412081.332995828"
"(화성)제부마을","4148300","41483021","22-3(신경대)","81","4121807","55682","남양뉴타운9단지","337","37.2094","126.83505","185290.604792419","411962.686604641"
"(화성)제부마을","4148300","41483021","22-3(신경대)","82","4123925","55676","신경대학교입구","678","37.20428333","126.83855","185600.676472812","411393.833399656"
"(화성)제부마을","4148300","41483021","22-3(신경대)","83","4119364","55681","신경대학","287","37.20321667","126.8395667","185690.011462144","411275.675544066"
"(화성)청진교통","4131800","41318001","5","0","4100042","24464","오산역환승센터1층(1승강장)","0","37.146","127.06725","205907.387541821","404915.781932094"
"(화성)청진교통","4131800","41318001","5","1","4100022","24107","오산역.오산터미널","868","37.14443333","127.0686167","206028.800868855","404741.637240286"
"(화성)청진교통","4131800","41318001","5","2","4100024","24108","중원사거리","604","37.14985","127.0685833","206025.281839183","405341.621606704"
"(화성)청진교통","4131800","41318001","5","3","4197438","24179","오색시장","167","37.15138333","127.0686333","206030.209140976","405511.937675163"
"(화성)청진교통","4131800","41318001","5","4","4177001","24109","재래시장앞","151","37.15271667","127.0687","206034.93349359","405660.358244455"
"(화성)청진교통","4131800","41318001","5","5","4100028","24110","오산장터","138","37.15396667","127.0687167","206036.616752879","405798.913232141"
"(화성)청진교통","4131800","41318001","5","6","4130462","24129","시민회관.운동장","288","37.15535","127.07045","206180.00000000000","405950.00000000000"
"(화성)청진교통","4131800","41318001","5","7","4160395","24148","희망아파트앞","410","37.15665","127.0746","206559.93935798","406098.203469597"
"(화성)청진교통","4131800","41318001","5","8","4160396","24159","문화예술회관.고용복지플러스센터","240","37.15798333","127.0767","206746.306615699","406244.720769904"
"(화성)청진교통","4131800","41318001","5","9","4119723","24138","오산장례식장","747","37.15873333","127.08475","207460.201390495","406329.027658289"
"(화성)청진교통","4131800","41318001","5","10","4176947","24185","락원식당앞","429","37.1586","127.0895833","207890.049874632","406313.939701815"
"(화성)청진교통","4131800","41318001","5","11","4176948","24192","롯데오산물류","372","37.1587","127.0937667","208261.11071437","406327.155737366"
"(화성)청진교통","4131800","41318001","5","12","4176949","24197","롯데오산물류","348","37.15885","127.0933167","208221.420759634","406342.884574177"
"(화성)청진교통","4131800","41318001","5","13","4176950","24196","락원식당앞","291","37.15881667","127.0900333","207930.400550116","406338.733731252"
"(화성)청진교통","4131800","41318001","5","14","4119722","24141","오산장례식장","405","37.15891667","127.0855","207526.583293571","406348.825721596"
"(화성)청진교통","4131800","41318001","5","15","4130466","24162","문화예술회관.고용복지플러스센터","689","37.15881667","127.07775","206839.576128087","406338.849117582"
"(화성)청진교통","4131800","41318001","5","16","4130463","24149","종합운동장","369","37.15681667","127.0744333","206544.136788662","406116.582544782"
"(화성)청진교통","4131800","41318001","5","17","4130461","24122","팔각정","474","37.15535","127.0696","206113","405953"
"(화성)청진교통","4131800","41318001","5","18","4100029","24120","오산장터","202","37.15411667","127.0685167","206019.022606104","405816.395314286"
